Price,Mileage,EngineV,Registration,Year,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Price_Category_Medium,Price_Category_High
0.3923607988106375,-0.6296624546841997,0.14211565050189248,1,0.833656346099055,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.4956543258847281,-0.2207143454217969,-0.25645979170106664,1,0.833656346099055,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.41548629379417423,1.1107446149674214,-0.05717207059958707,1,-0.9591349504200295,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.6518792089329869,0.0075357620734976425,-0.27638856381121457,1,-1.1085342251299533,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
-0.4134307032277498,0.8254319805983031,-0.05717207059958707,1,-0.9591349504200295,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.5285437749475194,-0.3158185568781696,-0.27638856381121457,1,-0.21213857687041096,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-0.7217692881914184,0.9205361920546759,-0.19667347537062274,0,-1.5567320492597243,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.4175418843605987,-0.6677041392667488,-0.23653101959091866,1,0.833656346099055,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.35591527917919347,0.12166081582114492,-0.15681593115032685,1,0.9830556208089788,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.5120990504161237,0.06459828894732128,-0.23653101959091866,1,-0.3615378515803347,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
6.168570290463363,-1.5426628846653778,0.381260915823668,1,1.2818541702288262,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
-0.40520834096205194,-0.11609971281978691,-0.23653101959091866,1,0.08665997254943647,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.3702633013328362,-0.6486832969754742,-0.27638856381121457,1,0.5348577966792076,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0.2279135534966809,0.9205361920546759,0.381260915823668,1,-0.5109371262902583,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.337932459365888,-1.2953919348788088,0.04247178995115271,1,0.9830556208089788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2489834579137932,1.205848826423794,-0.1767447032604748,1,0.23605924725936017,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.45043133342339003,0.8254319805983031,-0.1169583869300309,1,-0.06273930216048725,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
